datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-09-21 15:38:58.683301,"(0.08791887760162354, 0.29065170884132385, 1.9767404794692993)","(0.11177821457386017, 0.15632107853889465, 1.9698512554168701)","(0.11336975544691086, 0.08445297181606293, 1.9776709079742432)","(0.11767587065696716, -0.13574445247650146, 1.991632342338562)","(0.12290963530540466, -0.43605339527130127, 1.9993716478347778)","(0.2818636894226074, 0.05149900168180466, 1.909967303276062)","(-0.06356935948133469, 0.034782588481903076, 2.0112178325653076)","(0.20342199504375458, -0.42220818996429443, 1.9348560571670532)","(0.038281507790088654, -0.43480318784713745, 1.994886875152588)","(0.4964523911476135, -0.13689005374908447, 1.8669531345367432)","(0.6669743061065674, -0.27677688002586365, 1.8081449270248413)","(0.6957892179489136, -0.3164137601852417, 1.808283805847168)","(0.7201801538467407, -0.37990206480026245, 1.7929860353469849)","(0.7200619578361511, -0.34528404474258423, 1.7697858810424805)","(-0.12043387442827225, -0.22586148977279663, 1.9782615900039673)","(-0.18316107988357544, -0.4374760091304779, 1.9139348268508911)","(-0.15806037187576294, -0.4876325726509094, 1.9041062593460083)","(-0.13149823248386383, -0.5363079309463501, 1.8832868337631226)","(-0.13930603861808777, -0.49534255266189575, 1.9244998693466187)","(0.22993220388889313, -0.7230971455574036, 1.8192921876907349)","(0.298838347196579, -1.1160920858383179, 1.7719769477844238)","(0.2664748430252075, -1.1389219760894775, 1.6459217071533203)","(0.0937839150428772, -0.7999888062477112, 1.940341591835022)","(0.1439538151025772, -1.1372753381729126, 1.9562366008758545)","(0.11427006870508194, -1.1610018014907837, 1.8293160200119019)"
2022-09-21 15:38:58.719221,"(0.08934257924556732, 0.28913208842277527, 1.9986497163772583)","(0.11279945820569992, 0.15575607120990753, 1.9897013902664185)","(0.11455431580543518, 0.08375284075737, 1.9971843957901)","(0.11933568120002747, -0.1367999017238617, 2.01012921333313)","(0.12516818940639496, -0.4375208020210266, 2.016556978225708)","(0.28392377495765686, 0.052177466452121735, 1.9302486181259155)","(-0.060963183641433716, 0.03482704237103462, 2.0365936756134033)","(0.20515772700309753, -0.4245561957359314, 1.9513812065124512)","(0.04102262854576111, -0.43546679615974426, 2.0127744674682617)","(0.4974406957626343, -0.13869085907936096, 1.8881486654281616)","(0.6665287613868713, -0.2812489867210388, 1.8290032148361206)","(0.6876654028892517, -0.30524542927742004, 1.8249293565750122)","(0.7201499342918396, -0.3783843517303467, 1.8142682313919067)","(0.6751816868782043, -0.2747250497341156, 1.7851817607879639)","(-0.12402376532554626, -0.23728033900260925, 2.011075973510742)","(-0.17194128036499023, -0.455125093460083, 1.9546881914138794)","(-0.154926598072052, -0.5063102841377258, 1.9532047510147095)","(-0.1315520852804184, -0.5446279048919678, 1.9312032461166382)","(-0.14117807149887085, -0.5042164325714111, 1.9689000844955444)","(0.2383875995874405, -0.7430000901222229, 1.8463486433029175)","(0.29777708649635315, -1.1245932579040527, 1.8347389698028564)","(0.26414021849632263, -1.1477547883987427, 1.7085516452789307)","(0.09464515745639801, -0.8034776449203491, 1.9523060321807861)","(0.13527128100395203, -1.1412352323532104, 1.9607760906219482)","(0.10430514812469482, -1.1649311780929565, 1.8339619636535645)"
2022-09-21 15:38:58.756140,"(0.09210088104009628, 0.2865087687969208, 2.0196073055267334)","(0.11577426642179489, 0.15559345483779907, 2.010549783706665)","(0.11741633713245392, 0.08321602642536163, 2.017636775970459)","(0.1218685582280159, -0.13840384781360626, 2.029435634613037)","(0.12729686498641968, -0.44046586751937866, 2.0344324111938477)","(0.2865018844604492, 0.049885302782058716, 1.9497565031051636)","(-0.05979413166642189, 0.033225640654563904, 2.060563802719116)","(0.2070200890302658, -0.42885497212409973, 1.9686176776885986)","(0.04337514191865921, -0.4370978772640228, 2.031338930130005)","(0.4996764659881592, -0.14099156856536865, 1.904018759727478)","(0.6689972877502441, -0.28482586145401, 1.846026062965393)","(0.691713809967041, -0.30923035740852356, 1.8447104692459106)","(0.7248583436012268, -0.37978336215019226, 1.8333587646484375)","(0.7152589559555054, -0.3254260718822479, 1.8116973638534546)","(-0.12891462445259094, -0.24528996646404266, 2.0484559535980225)","(-0.18349316716194153, -0.46039503812789917, 1.983745813369751)","(-0.1648181974887848, -0.5175119042396545, 1.9997318983078003)","(-0.15044277906417847, -0.5503890514373779, 1.9716905355453491)","(-0.15380221605300903, -0.5071361064910889, 2.00492000579834)","(0.24448703229427338, -0.7592050433158875, 1.8733851909637451)","(0.29734355211257935, -1.1269938945770264, 1.9218838214874268)","(0.2628099024295807, -1.150580883026123, 1.795426607131958)","(0.09568435698747635, -0.8103069067001343, 1.9633879661560059)","(0.1230180412530899, -1.1455718278884888, 1.969436764717102)","(0.09118328243494034, -1.1691356897354126, 1.8427006006240845)"
2022-09-21 15:38:58.792074,"(0.09620561450719833, 0.2870177924633026, 2.04262113571167)","(0.11760635673999786, 0.1543092578649521, 2.0334324836730957)","(0.1195373460650444, 0.08177369087934494, 2.039667844772339)","(0.12479545176029205, -0.14027483761310577, 2.0489797592163086)","(0.1311536431312561, -0.44285741448402405, 2.0508580207824707)","(0.2913650870323181, 0.05101704224944115, 1.972030520439148)","(-0.06000063195824623, 0.02669801004230976, 2.0871970653533936)","(0.21031516790390015, -0.43133389949798584, 1.9832123517990112)","(0.047706153243780136, -0.43943455815315247, 2.0495810508728027)","(0.5044188499450684, -0.14555716514587402, 1.927343726158142)","(0.6749950647354126, -0.28955602645874023, 1.8713058233261108)","(0.7098516225814819, -0.3260803818702698, 1.8670847415924072)","(0.7393765449523926, -0.3791896104812622, 1.8500752449035645)","(0.7200693488121033, -0.3021106719970703, 1.8363078832626343)","(-0.13442467153072357, -0.24716253578662872, 2.0815269947052)","(-0.1967882364988327, -0.4658377170562744, 2.0446488857269287)","(-0.18628711998462677, -0.4784315228462219, 2.042970895767212)","(-0.17180469632148743, -0.5474765300750732, 2.02766489982605)","(-0.10779497772455215, -0.4728075861930847, 2.025714159011841)","(0.2498055249452591, -0.7723668217658997, 1.917500615119934)","(0.2948858141899109, -1.0997506380081177, 2.03297758102417)","(0.2595985531806946, -1.1240910291671753, 1.9057035446166992)","(0.09489141404628754, -0.819776713848114, 1.9784423112869263)","(0.12851256132125854, -1.1290006637573242, 2.0002143383026123)","(0.09565982967615128, -1.152693510055542, 1.8730435371398926)"
2022-09-21 15:38:58.829064,"(0.10399796813726425, 0.28541100025177, 2.08430814743042)","(0.12888385355472565, 0.15213386714458466, 2.0763392448425293)","(0.1306372731924057, 0.0792047306895256, 2.081325054168701)","(0.13537339866161346, -0.14394263923168182, 2.0869064331054688)","(0.1411058008670807, -0.44790512323379517, 2.083855152130127)","(0.29795709252357483, 0.04846183583140373, 2.0095314979553223)","(-0.0515211820602417, 0.027174513787031174, 2.1357944011688232)","(0.21884426474571228, -0.4355984032154083, 2.0150861740112305)","(0.05880839377641678, -0.4453795850276947, 2.0835893154144287)","(0.5116142630577087, -0.15271015465259552, 1.9658517837524414)","(0.685917317867279, -0.2939763367176056, 1.9082258939743042)","(0.7176099419593811, -0.318423867225647, 1.9052090644836426)","(0.7655705213546753, -0.3715408146381378, 1.8847185373306274)","(0.7515996098518372, -0.3207019865512848, 1.8728182315826416)","(-0.1384579837322235, -0.24589353799819946, 2.1489720344543457)","(-0.24073156714439392, -0.4520128071308136, 2.1321277618408203)","(-0.23152971267700195, -0.4593662619590759, 2.1250410079956055)","(-0.23867300152778625, -0.5321378707885742, 2.106015920639038)","(-0.20422795414924622, -0.48055025935173035, 2.1337997913360596)","(0.2585030794143677, -0.7958029508590698, 1.9865381717681885)","(0.28946569561958313, -1.158475399017334, 2.1832847595214844)","(0.33158594369888306, -1.2202204465866089, 2.1653788089752197)","(0.09310729056596756, -0.8297619223594666, 1.9986621141433716)","(0.09389247745275497, -1.153336763381958, 1.9973111152648926)","(0.05942388251423836, -1.1752300262451172, 1.8731162548065186)"
2022-09-21 15:38:58.865139,"(0.10942088067531586, 0.2827148735523224, 2.1062958240509033)","(0.13364964723587036, 0.1505066305398941, 2.092268943786621)","(0.1354771852493286, 0.07732108980417252, 2.0977118015289307)","(0.14040599763393402, -0.1466379314661026, 2.1045613288879395)","(0.1463535875082016, -0.45180997252464294, 2.102947235107422)","(0.30646374821662903, 0.04452292621135712, 2.03269100189209)","(-0.0482543520629406, 0.020819881930947304, 2.1562721729278564)","(0.2235785275697708, -0.4397268295288086, 2.032829523086548)","(0.06444381922483444, -0.4490343928337097, 2.1040456295013428)","(0.5160598158836365, -0.15791866183280945, 1.9831273555755615)","(0.6919219493865967, -0.2980515658855438, 1.9248130321502686)","(0.7251980304718018, -0.3217524588108063, 1.9251348972320557)","(0.7684053778648376, -0.37607160210609436, 1.9072250127792358)","(0.7637782692909241, -0.33277443051338196, 1.8863637447357178)","(-0.14473563432693481, -0.2498229295015335, 2.1809864044189453)","(-0.2560798227787018, -0.45182526111602783, 2.16139817237854)","(-0.2495301365852356, -0.4516032934188843, 2.1657321453094482)","(-0.26149624586105347, -0.5213017463684082, 2.146898031234741)","(-0.2257106751203537, -0.480094313621521, 2.1716365814208984)","(0.26537176966667175, -0.8046901822090149, 2.023662567138672)","(0.28180551528930664, -1.1589583158493042, 2.232778549194336)","(0.31879472732543945, -1.222878336906433, 2.1871092319488525)","(0.09431598335504532, -0.8278093338012695, 2.008836269378662)","(0.08910822868347168, -1.1560301780700684, 2.0013060569763184)","(0.05592753738164902, -1.1779122352600098, 1.8772523403167725)"
2022-09-21 15:38:58.900139,"(0.11628080904483795, 0.2781618535518646, 2.128899097442627)","(0.14207305014133453, 0.1459946483373642, 2.1135404109954834)","(0.1437026560306549, 0.07274989783763885, 2.1188907623291016)","(0.1480131894350052, -0.1513184905052185, 2.1254241466522217)","(0.15313555300235748, -0.45655226707458496, 2.1233646869659424)","(0.3109842538833618, 0.04174678772687912, 2.051579713821411)","(-0.04138360917568207, 0.019010193645954132, 2.180490493774414)","(0.22979651391506195, -0.44512078166007996, 2.052781105041504)","(0.07160116732120514, -0.453111857175827, 2.1248762607574463)","(0.5215815901756287, -0.16322605311870575, 2.0043389797210693)","(0.6986673474311829, -0.30315297842025757, 1.946601152420044)","(0.7315070033073425, -0.3265517055988312, 1.943339228630066)","(0.7798632383346558, -0.37709611654281616, 1.9250816106796265)","(0.7230055928230286, -0.29892149567604065, 1.9061944484710693)","(-0.15046674013137817, -0.24949420988559723, 2.217811346054077)","(-0.2742961049079895, -0.44502681493759155, 2.2095985412597656)","(-0.26587897539138794, -0.445008784532547, 2.2077059745788574)","(-0.2888106405735016, -0.5128548741340637, 2.1986377239227295)","(-0.2346896082162857, -0.472924143075943, 2.221222162246704)","(0.26943162083625793, -0.8225016593933105, 2.071707248687744)","(0.28166159987449646, -1.1762744188308716, 2.266613483428955)","(0.29937222599983215, -1.2479113340377808, 2.2364354133605957)","(0.09407404065132141, -0.8264447450637817, 2.024355173110962)","(0.08516326546669006, -1.1591254472732544, 2.006040573120117)","(0.050940487533807755, -1.1806092262268066, 1.8832793235778809)"
2022-09-21 15:38:58.934170,"(0.12249567359685898, 0.27416688203811646, 2.148843765258789)","(0.146434023976326, 0.1408448964357376, 2.1367406845092773)","(0.14822036027908325, 0.06760691106319427, 2.14193058013916)","(0.15299274027347565, -0.1563747227191925, 2.1479849815368652)","(0.15871894359588623, -0.46141210198402405, 2.145315647125244)","(0.31550830602645874, 0.03733762726187706, 2.0692567825317383)","(-0.036174286156892776, 0.014895381405949593, 2.20117449760437)","(0.23493705689907074, -0.44977501034736633, 2.0725414752960205)","(0.07749909907579422, -0.4581795930862427, 2.149095296859741)","(0.5273082852363586, -0.1687641143798828, 2.0225989818573)","(0.70445317029953, -0.30924659967422485, 1.9633922576904297)","(0.7339902520179749, -0.3318745195865631, 1.9610779285430908)","(0.7808648943901062, -0.3894895017147064, 1.9423878192901611)","(0.7143664360046387, -0.2965662479400635, 1.918705940246582)","(-0.15363682806491852, -0.24924755096435547, 2.2427217960357666)","(-0.28083035349845886, -0.4431561231613159, 2.241636276245117)","(-0.28084903955459595, -0.4340241551399231, 2.2489511966705322)","(-0.31241312623023987, -0.49638596177101135, 2.235731840133667)","(-0.25276386737823486, -0.4628734886646271, 2.267571449279785)","(0.27473390102386475, -0.8330192565917969, 2.1042098999023438)","(0.27372467517852783, -1.156319499015808, 2.297184705734253)","(0.28975093364715576, -1.2244007587432861, 2.2402687072753906)","(0.09171290695667267, -0.8222882151603699, 2.040663719177246)","(0.07578398287296295, -1.1615729331970215, 2.012359857559204)","(0.04108954221010208, -1.1829062700271606, 1.8901396989822388)"
2022-09-21 15:38:58.969161,"(0.12999586760997772, 0.2686193287372589, 2.1701016426086426)","(0.15529626607894897, 0.13710205256938934, 2.154292106628418)","(0.15678876638412476, 0.06355925649404526, 2.160356044769287)","(0.16057232022285461, -0.16136005520820618, 2.1692614555358887)","(0.16471542418003082, -0.4677307903766632, 2.170983076095581)","(0.32099437713623047, 0.03349459916353226, 2.0915660858154297)","(-0.028644315898418427, 0.012854562141001225, 2.2231810092926025)","(0.24139562249183655, -0.4576239287853241, 2.101132392883301)","(0.08289413154125214, -0.4630654752254486, 2.1718451976776123)","(0.5317781567573547, -0.17163559794425964, 2.0439507961273193)","(0.7080537676811218, -0.3141193389892578, 1.9840706586837769)","(0.7382163405418396, -0.33898061513900757, 1.9788436889648438)","(0.785053014755249, -0.3911550045013428, 1.9589844942092896)","(0.716343104839325, -0.3030737340450287, 1.9393999576568604)","(-0.15642096102237701, -0.24893298745155334, 2.2741432189941406)","(-0.2937774062156677, -0.43552523851394653, 2.28503680229187)","(-0.3100530803203583, -0.45122382044792175, 2.293219804763794)","(-0.3346746861934662, -0.4878615140914917, 2.2940375804901123)","(-0.2689841091632843, -0.46069639921188354, 2.2884669303894043)","(0.2744295001029968, -0.8490045070648193, 2.1519463062286377)","(0.26487937569618225, -1.1739311218261719, 2.3114800453186035)","(0.27875974774360657, -1.2451226711273193, 2.27006459236145)","(0.08997087925672531, -0.8156597018241882, 2.061307430267334)","(0.07934916019439697, -1.1641463041305542, 2.017827272415161)","(0.04486388340592384, -1.1856977939605713, 1.8963950872421265)"
2022-09-21 15:38:59.004596,"(0.13947269320487976, 0.2649517059326172, 2.195652484893799)","(0.16025479137897491, 0.1342533677816391, 2.1776936054229736)","(0.16154327988624573, 0.060361381620168686, 2.1844053268432617)","(0.16466496884822845, -0.16552525758743286, 2.1949985027313232)","(0.16791917383670807, -0.4729786217212677, 2.1982996463775635)","(0.3262387216091156, 0.027546778321266174, 2.1132071018218994)","(-0.02369174361228943, 0.009275872260332108, 2.2466330528259277)","(0.24419927597045898, -0.4630650281906128, 2.1270196437835693)","(0.08644821494817734, -0.46800702810287476, 2.2003672122955322)","(0.5363070964813232, -0.1749769151210785, 2.063190460205078)","(0.7083937525749207, -0.32437360286712646, 2.0061967372894287)","(0.7498244047164917, -0.35361146926879883, 1.9962990283966064)","(0.7917744517326355, -0.40192681550979614, 1.973115086555481)","(0.7679888010025024, -0.3196775019168854, 1.9642499685287476)","(-0.15772268176078796, -0.24876928329467773, 2.2967031002044678)","(-0.3012554943561554, -0.428483784198761, 2.324305295944214)","(-0.3234219551086426, -0.4406513273715973, 2.3333404064178467)","(-0.35650956630706787, -0.47225427627563477, 2.340761423110962)","(-0.2814943194389343, -0.45147013664245605, 2.3403000831604004)","(0.2762133479118347, -0.8561950325965881, 2.1730072498321533)","(0.2630986273288727, -1.1794896125793457, 2.324035167694092)","(0.2772347331047058, -1.2493724822998047, 2.2781600952148438)","(0.09016413241624832, -0.782629668712616, 2.0944111347198486)","(0.08339483290910721, -1.164884090423584, 2.0208160877227783)","(0.0487806461751461, -1.1864259243011475, 1.9001543521881104)"
2022-09-21 15:38:59.042072,"(0.14448054134845734, 0.26158958673477173, 2.206428050994873)","(0.17015203833580017, 0.12830804288387299, 2.1940834522247314)","(0.17044158279895782, 0.05461939424276352, 2.2016279697418213)","(0.17061835527420044, -0.170657679438591, 2.2152721881866455)","(0.16963307559490204, -0.47720426321029663, 2.2242932319641113)","(0.3323013186454773, 0.02173001505434513, 2.134817123413086)","(-0.018419332802295685, 0.006527429912239313, 2.267584800720215)","(0.2458929717540741, -0.46931010484695435, 2.1537928581237793)","(0.08818859606981277, -0.47034987807273865, 2.2257206439971924)","(0.5411258935928345, -0.17859187722206116, 2.0828914642333984)","(0.7122638821601868, -0.3270275592803955, 2.0170300006866455)","(0.7521507143974304, -0.3589622676372528, 2.012007474899292)","(0.790351390838623, -0.41047975420951843, 1.994908094406128)","(0.7739809155464172, -0.3495234251022339, 1.9796499013900757)","(-0.15952344238758087, -0.24829459190368652, 2.326195001602173)","(-0.3094235956668854, -0.4245668053627014, 2.348884344100952)","(-0.3325641453266144, -0.4355931580066681, 2.3664135932922363)","(-0.3616865277290344, -0.4657653868198395, 2.3638627529144287)","(-0.28765231370925903, -0.4401800036430359, 2.3705456256866455)","(0.2765299677848816, -0.8580173850059509, 2.1981654167175293)","(0.2591051161289215, -1.1770528554916382, 2.325782537460327)","(0.22253653407096863, -1.2008570432662964, 2.2041022777557373)","(0.0925416424870491, -0.7854145765304565, 2.107287645339966)","(0.08360850065946579, -1.0831552743911743, 2.0466654300689697)","(0.16970780491828918, -1.0825920104980469, 2.0206992626190186)"
2022-09-21 15:38:59.077072,"(0.15387149155139923, 0.25485357642173767, 2.2264676094055176)","(0.17751874029636383, 0.124472476541996, 2.210570812225342)","(0.17738790810108185, 0.05062536522746086, 2.219578742980957)","(0.1759282499551773, -0.1749638319015503, 2.2375059127807617)","(0.17232069373130798, -0.4816035032272339, 2.251326560974121)","(0.3376977741718292, 0.017298121005296707, 2.153611183166504)","(-0.012486702762544155, 0.005462172441184521, 2.2892487049102783)","(0.24852284789085388, -0.4735994338989258, 2.180304527282715)","(0.09089256823062897, -0.4748079776763916, 2.253028392791748)","(0.545952558517456, -0.18183769285678864, 2.1023573875427246)","(0.7166432738304138, -0.33037763833999634, 2.0331673622131348)","(0.7554324269294739, -0.36408111453056335, 2.0282492637634277)","(0.7921528220176697, -0.4187096953392029, 2.013432025909424)","(0.7851697206497192, -0.3773532807826996, 1.9891109466552734)","(-0.16237500309944153, -0.24663957953453064, 2.3473474979400635)","(-0.31227749586105347, -0.4213651716709137, 2.379882574081421)","(-0.3356800675392151, -0.4301939904689789, 2.3966736793518066)","(-0.3620772361755371, -0.4567665457725525, 2.383883237838745)","(-0.29744061827659607, -0.44213610887527466, 2.3966000080108643)","(0.28070876002311707, -0.8536509275436401, 2.2219529151916504)","(0.2559935748577118, -1.199004054069519, 2.333597421646118)","(0.28641873598098755, -1.2654623985290527, 2.2970738410949707)","(0.09935350716114044, -0.7888948917388916, 2.130906343460083)","(0.08875054866075516, -1.083546757698059, 2.0589401721954346)","(0.16406887769699097, -1.1128151416778564, 2.027848482131958)"
2022-09-21 15:38:59.112025,"(0.16290594637393951, 0.25155532360076904, 2.2443249225616455)","(0.17835307121276855, 0.11594225466251373, 2.2378499507904053)","(0.17879018187522888, 0.0427713505923748, 2.2466368675231934)","(0.17919586598873138, -0.1806662380695343, 2.2634434700012207)","(0.17853043973445892, -0.48451393842697144, 2.2755980491638184)","(0.342953085899353, 0.013935442082583904, 2.175429344177246)","(-0.008612721227109432, 0.0025151968002319336, 2.310451030731201)","(0.25515732169151306, -0.4777786135673523, 2.208433151245117)","(0.09656418859958649, -0.47666215896606445, 2.273831844329834)","(0.5488840937614441, -0.1854851245880127, 2.121647357940674)","(0.718151867389679, -0.3358355760574341, 2.0510311126708984)","(0.7587035298347473, -0.3701111674308777, 2.04586124420166)","(0.8041871786117554, -0.4242207109928131, 2.0326178073883057)","(0.782517671585083, -0.3653525412082672, 2.011692523956299)","(-0.16628354787826538, -0.24129760265350342, 2.3748552799224854)","(-0.3196580410003662, -0.4132058918476105, 2.4090492725372314)","(-0.338590532541275, -0.4253592789173126, 2.4309043884277344)","(-0.3611878454685211, -0.4498877227306366, 2.4288694858551025)","(-0.30361390113830566, -0.43562179803848267, 2.429888963699341)","(0.28235098719596863, -0.8597986698150635, 2.2481071949005127)","(0.2701658308506012, -1.2034416198730469, 2.369598865509033)","(0.26431310176849365, -1.2567027807235718, 2.2837021350860596)","(0.10730932652950287, -0.7926511168479919, 2.154653787612915)","(0.09062087535858154, -1.0860334634780884, 2.082190752029419)","(0.16053032875061035, -1.1265612840652466, 2.030017137527466)"
2022-09-21 15:38:59.148053,"(0.16837149858474731, 0.25080806016921997, 2.258695602416992)","(0.18536658585071564, 0.11599268019199371, 2.2512972354888916)","(0.18549950420856476, 0.04265759512782097, 2.2609593868255615)","(0.18497928977012634, -0.1812773048877716, 2.280775547027588)","(0.18296043574810028, -0.4857434332370758, 2.2973902225494385)","(0.351861834526062, 0.009926951490342617, 2.200249433517456)","(-0.00479983352124691, 0.003648076904937625, 2.3318605422973633)","(0.2599968910217285, -0.4802591800689697, 2.2319352626800537)","(0.10047078877687454, -0.47673147916793823, 2.2935824394226074)","(0.5521477460861206, -0.1894446611404419, 2.1413381099700928)","(0.7226952910423279, -0.33978304266929626, 2.073160171508789)","(0.7599360346794128, -0.37306490540504456, 2.063431739807129)","(0.8021487593650818, -0.42838147282600403, 2.0500898361206055)","(0.7863406538963318, -0.37135475873947144, 2.03109073638916)","(-0.16420623660087585, -0.23637256026268005, 2.3899271488189697)","(-0.3204144239425659, -0.4045621156692505, 2.4298007488250732)","(-0.3391762971878052, -0.4174412190914154, 2.4552595615386963)","(-0.3617313802242279, -0.44055575132369995, 2.4572527408599854)","(-0.3011920154094696, -0.43024441599845886, 2.458400011062622)","(0.2821367383003235, -0.8643303513526917, 2.2596466541290283)","(0.2622765600681305, -1.2137337923049927, 2.363830804824829)","(0.267046183347702, -1.2667348384857178, 2.2779927253723145)","(0.11639876663684845, -0.7960174083709717, 2.171677827835083)","(0.096698097884655, -1.0873191356658936, 2.094353675842285)","(0.16079005599021912, -1.127451777458191, 2.03348970413208)"
