datetime,Head,Neck,SpineShoulder,SpineMid,SpineBase,ShoulderRight,ShoulderLeft,HipRight,HipLeft,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,KneeRight,AnkleRight,FootRight,KneeLeft,AnkleLeft,FootLeft
2022-12-05 11:48:54.210880,"(0.20777428150177002, 0.3563496172428131, 1.6558852195739746)","(0.25502386689186096, 0.2259524017572403, 1.6407402753829956)","(0.2507424056529999, 0.14943620562553406, 1.640805721282959)","(0.23614858090877533, -0.08723057806491852, 1.630852222442627)","(0.214444100856781, -0.4137304127216339, 1.6049116849899292)","(0.3784385323524475, 0.10922051221132278, 1.5591368675231934)","(0.07315724343061447, 0.09451494365930557, 1.6973899602890015)","(0.2807270586490631, -0.4005841910839081, 1.540126085281372)","(0.13868144154548645, -0.4080450236797333, 1.5969799757003784)","(0.4185931980609894, -0.16219139099121094, 1.5029791593551636)","(0.41095396876335144, -0.3982541561126709, 1.4381088018417358)","(0.406021386384964, -0.4512313902378082, 1.4403308629989624)","(0.40241146087646484, -0.5000163912773132, 1.4288016557693481)","(0.42155998945236206, -0.4361704885959625, 1.4087777137756348)","(0.04303041845560074, -0.20484133064746857, 1.6467156410217285)","(0.023437537252902985, -0.4423500597476959, 1.5952742099761963)","(0.041022349148988724, -0.47381702065467834, 1.592042088508606)","(0.048905082046985626, -0.5578593611717224, 1.568544864654541)","(0.008376890793442726, -0.4730190634727478, 1.578878402709961)","(0.299734503030777, -0.7025936841964722, 1.4842115640640259)","(0.3312922418117523, -1.0979807376861572, 1.4531705379486084)","(0.2796325385570526, -1.1280328035354614, 1.312603235244751)","(0.13416044414043427, -0.7278825640678406, 1.5611357688903809)","(0.1320863515138626, -1.1079542636871338, 1.5560503005981445)","(0.0776778906583786, -1.1412570476531982, 1.4188008308410645)"
2022-12-05 11:48:54.210880,"(0.0, 0.0, 0.0, 0.0)","(0.02738814428448677, 0.9764297008514404, 0.005565766245126724, -0.2140185683965683)","(0.025573471561074257, 0.9762282371520996, 0.027074262499809265, -0.21352146565914154)","(0.02440827339887619, 0.9779829382896423, 0.04544994607567787, -0.20220749080181122)","(0.024891503155231476, 0.9800834059715271, 0.04518710821866989, -0.19176813960075378)","(0.7716865539550781, 0.5750864744186401, -0.18088683485984802, -0.20262129604816437)","(0.7851220965385437, -0.5952682495117188, -0.15783023834228516, 0.06579243391752243)","(0.6186750531196594, 0.6842138767242432, -0.21685369312763214, -0.3194793462753296)","(-0.6801940202713013, 0.730109691619873, -0.011066661216318607, 0.06444774568080902)","(0.9755224585533142, 0.05255386233329773, 0.1814548671245575, -0.11255330592393875)","(0.9012724161148071, -0.06985578685998917, 0.41182607412338257, -0.115011066198349)","(0.913063645362854, -0.03393243998289108, 0.4046330451965332, 0.037887319922447205)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8227491974830627, 0.005945073906332254, -0.5600547194480896, -0.09688763320446014)","(-0.4710548520088196, -0.07431616634130478, 0.8747550845146179, 0.08595386892557144)","(-0.5501211285591125, -0.18095898628234863, 0.7950424551963806, -0.18035541474819183)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8224096894264221, -0.025777537375688553, 0.5606678128242493, -0.09289467334747314)","(0.8252621293067932, 0.01083967462182045, 0.561994731426239, -0.05465184897184372)","(0.0, 0.0, 0.0, 0.0)","(-0.5587137341499329, -0.042283136397600174, 0.8274535536766052, 0.037037912756204605)","(-0.5619065165519714, -0.004000479355454445, 0.8271691799163818, 0.006015896797180176)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.250802,"(0.2081931084394455, 0.3563067317008972, 1.6561931371688843)","(0.2552609443664551, 0.22591054439544678, 1.6409235000610352)","(0.2509414255619049, 0.14940965175628662, 1.640982985496521)","(0.23624418675899506, -0.08721257001161575, 1.6310135126113892)","(0.21442429721355438, -0.41364333033561707, 1.605054259300232)","(0.37849846482276917, 0.10919814556837082, 1.559171438217163)","(0.07314767688512802, 0.0945081040263176, 1.6974323987960815)","(0.28068864345550537, -0.40046945214271545, 1.54017174243927)","(0.13867820799350739, -0.40799760818481445, 1.597281575202942)","(0.4184432327747345, -0.16215068101882935, 1.502514123916626)","(0.4044210910797119, -0.39756205677986145, 1.4354767799377441)","(0.405587375164032, -0.4509810209274292, 1.4405479431152344)","(0.39938485622406006, -0.5011929273605347, 1.428208827972412)","(0.4221709370613098, -0.43882107734680176, 1.4088939428329468)","(0.035183098167181015, -0.20604097843170166, 1.6625382900238037)","(0.024733515456318855, -0.4405946433544159, 1.5934807062149048)","(0.042577113956213, -0.4734703600406647, 1.5926415920257568)","(0.04924105852842331, -0.554715633392334, 1.5794105529785156)","(0.016993246972560883, -0.4613679051399231, 1.585916519165039)","(0.2998378574848175, -0.7025511860847473, 1.4843188524246216)","(0.331549733877182, -1.097722053527832, 1.4533743858337402)","(0.2798059284687042, -1.1279469728469849, 1.3125089406967163)","(0.13423465192317963, -0.7280337810516357, 1.561255693435669)","(0.13225077092647552, -1.107796311378479, 1.5559481382369995)","(0.07773205637931824, -1.1411969661712646, 1.4183778762817383)"
2022-12-05 11:48:54.250802,"(0.0, 0.0, 0.0, 0.0)","(0.027627069503068924, 0.9764105081558228, 0.005659537389874458, -0.21407277882099152)","(0.02578209713101387, 0.9762095212936401, 0.027159590274095535, -0.21357114613056183)","(0.024558886885643005, 0.9778838753700256, 0.04553328454494476, -0.20264923572540283)","(0.025025228038430214, 0.979913592338562, 0.04527865722775459, -0.1925954520702362)","(0.7716404795646667, 0.5748752355575562, -0.18113651871681213, -0.20317251980304718)","(0.7850663661956787, -0.595448911190033, -0.1576107293367386, 0.06534647941589355)","(0.6185341477394104, 0.6840896606445312, -0.2170151174068451, -0.31990811228752136)","(-0.6803840398788452, 0.7300047874450684, -0.01030729804188013, 0.06375131011009216)","(0.9761694073677063, 0.052468426525592804, 0.17757810652256012, -0.11316468566656113)","(0.9039793610572815, -0.08267860114574432, 0.403628945350647, -0.1143207773566246)","(0.9166319370269775, 0.02877151593565941, 0.39677494764328003, 0.03908495977520943)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8397676348686218, -0.021748697385191917, -0.536274254322052, -0.08202020078897476)","(-0.39716169238090515, -0.12193174660205841, 0.9063489437103271, 0.07698545604944229)","(-0.46205994486808777, -0.12746569514274597, 0.8519594669342041, -0.21075643599033356)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8228883147239685, -0.02544502727687359, 0.5599722862243652, -0.09294245392084122)","(0.8252505660057068, 0.011073601432144642, 0.5620034337043762, -0.054689887911081314)","(0.0, 0.0, 0.0, 0.0)","(-0.5580280423164368, -0.04258710891008377, 0.8279005885124207, 0.037036873400211334)","(-0.5619074702262878, -0.004312289413064718, 0.8271664977073669, 0.006086826790124178)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.296653,"(0.20840466022491455, 0.3562435805797577, 1.6563750505447388)","(0.2556082010269165, 0.22592933475971222, 1.6411439180374146)","(0.25125235319137573, 0.1494392305612564, 1.6411937475204468)","(0.2364429086446762, -0.08714399486780167, 1.6311955451965332)","(0.21449793875217438, -0.4134972095489502, 1.6051750183105469)","(0.37856584787368774, 0.10919434577226639, 1.5591915845870972)","(0.07423599809408188, 0.09479556977748871, 1.6983351707458496)","(0.28066813945770264, -0.40028518438339233, 1.540191411972046)","(0.13887648284435272, -0.4078815281391144, 1.5975481271743774)","(0.4183713495731354, -0.16132503747940063, 1.5016448497772217)","(0.4043633043766022, -0.39671042561531067, 1.4341286420822144)","(0.40499985218048096, -0.45084184408187866, 1.439279317855835)","(0.3995639979839325, -0.5036593079566956, 1.4292320013046265)","(0.42310798168182373, -0.43603771924972534, 1.4095957279205322)","(0.03528347983956337, -0.20621441304683685, 1.6626968383789062)","(0.024875465780496597, -0.4409068822860718, 1.593895435333252)","(0.04205678030848503, -0.47296279668807983, 1.5932787656784058)","(0.061802711337804794, -0.5132933259010315, 1.5709567070007324)","(0.010221706703305244, -0.4716445803642273, 1.5806465148925781)","(0.3000328838825226, -0.7024821639060974, 1.4843872785568237)","(0.33198118209838867, -1.09735107421875, 1.4535300731658936)","(0.2798686623573303, -1.1276692152023315, 1.3127988576889038)","(0.13492007553577423, -0.7293376922607422, 1.561366319656372)","(0.13350817561149597, -1.1075408458709717, 1.5558348894119263)","(0.07866457104682922, -1.1409715414047241, 1.418373465538025)"
2022-12-05 11:48:54.296653,"(0.0, 0.0, 0.0, 0.0)","(0.027838988229632378, 0.9760480523109436, 0.005818705540150404, -0.21568796038627625)","(0.025958767160773277, 0.975846529006958, 0.02731604129076004, -0.21518225967884064)","(0.024670448154211044, 0.9776002168655396, 0.04570611193776131, -0.20396092534065247)","(0.02515198104083538, 0.9797006249427795, 0.04544290527701378, -0.1936206817626953)","(0.7715815305709839, 0.5745337009429932, -0.18188263475894928, -0.20369480550289154)","(0.7845454216003418, -0.5954872965812683, -0.15942537784576416, 0.0668337345123291)","(0.6182726621627808, 0.6839075684547424, -0.2173064798116684, -0.3206046521663666)","(-0.6804888844490051, 0.7299631237983704, -0.009617293253540993, 0.06321468204259872)","(0.9766548275947571, 0.052502479404211044, 0.17382270097732544, -0.11478015035390854)","(0.8985755443572998, -0.08450941741466522, 0.41520747542381287, -0.11411780118942261)","(0.9117364883422852, 0.024714333936572075, 0.40798819065093994, 0.04088389873504639)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8457189798355103, -0.023372270166873932, -0.5265374183654785, -0.0834960862994194)","(-0.4795456826686859, -0.11380833387374878, 0.865684449672699, 0.08760154992341995)","(-0.5551432371139526, -0.146548792719841, 0.7952635288238525, -0.19466757774353027)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8234765529632568, -0.025002019479870796, 0.5591065883636475, -0.09306533634662628)","(0.8260269165039062, 0.011466488242149353, 0.5608440637588501, -0.054790906608104706)","(0.0, 0.0, 0.0, 0.0)","(-0.5571869611740112, -0.043058376759290695, 0.8284733891487122, 0.03633958101272583)","(-0.5607897043228149, -0.005007373169064522, 0.8279238343238831, 0.0056460024788975716)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.336061,"(0.20860594511032104, 0.35624104738235474, 1.6564451456069946)","(0.25601986050605774, 0.225952610373497, 1.6414368152618408)","(0.25160378217697144, 0.1494651436805725, 1.6414657831192017)","(0.23662474751472473, -0.08710518479347229, 1.6314058303833008)","(0.21451254189014435, -0.4134385287761688, 1.605295181274414)","(0.37859007716178894, 0.10921446233987808, 1.5592007637023926)","(0.0746939480304718, 0.09462550282478333, 1.6988555192947388)","(0.28063198924064636, -0.4002055525779724, 1.540231466293335)","(0.13896694779396057, -0.4078596830368042, 1.5977997779846191)","(0.41832971572875977, -0.1611873358488083, 1.5013868808746338)","(0.40897035598754883, -0.3970229923725128, 1.4349455833435059)","(0.40582311153411865, -0.4528352618217468, 1.4393502473831177)","(0.4028679430484772, -0.5019028186798096, 1.4258744716644287)","(0.4242299795150757, -0.4333498477935791, 1.4110500812530518)","(0.04001438617706299, -0.20653727650642395, 1.6556414365768433)","(0.024346303194761276, -0.44281643629074097, 1.5951423645019531)","(0.04147184640169144, -0.47492900490760803, 1.5950778722763062)","(0.04907648265361786, -0.5598198175430298, 1.5740445852279663)","(0.009179060347378254, -0.4669916331768036, 1.585127592086792)","(0.3000694513320923, -0.7024304270744324, 1.484466314315796)","(0.3320992588996887, -1.0972141027450562, 1.4536662101745605)","(0.279772013425827, -1.127569317817688, 1.3130300045013428)","(0.1356969177722931, -0.7298891544342041, 1.5610405206680298)","(0.1350725144147873, -1.1075092554092407, 1.5548207759857178)","(0.08013276010751724, -1.1408506631851196, 1.4173517227172852)"
2022-12-05 11:48:54.336061,"(0.0, 0.0, 0.0, 0.0)","(0.028187518939375877, 0.9758201837539673, 0.006064846180379391, -0.21666495501995087)","(0.02625284530222416, 0.9756177663803101, 0.02754676714539528, -0.21615247428417206)","(0.024850888177752495, 0.9774006009101868, 0.045916300266981125, -0.20484669506549835)","(0.025338176637887955, 0.9795255064964294, 0.0456492118537426, -0.19443246722221375)","(0.7714998126029968, 0.5740777254104614, -0.1825641393661499, -0.20467843115329742)","(0.7846640348434448, -0.5950642824172974, -0.16035252809524536, 0.06699202954769135)","(0.6181537508964539, 0.6837183237075806, -0.21742670238018036, -0.32115522027015686)","(-0.6806433796882629, 0.7298688888549805, -0.00894959643483162, 0.06273666769266129)","(0.9762141704559326, 0.052056048065423965, 0.17601774632930756, -0.11538500338792801)","(0.8874403834342957, -0.07800392061471939, 0.4397323429584503, -0.1140199527144432)","(0.900911271572113, -0.008362384513020515, 0.4313042163848877, 0.04759852588176727)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8344831466674805, -0.008977835066616535, -0.5434929132461548, -0.09040386229753494)","(-0.44814160466194153, -0.09673094749450684, 0.8846166729927063, 0.08523779362440109)","(-0.5198848843574524, -0.1307344287633896, 0.8190860748291016, -0.20426970720291138)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.823943555355072, -0.024788646027445793, 0.5584231615066528, -0.09309224039316177)","(0.8264797925949097, 0.011638769879937172, 0.5601728558540344, -0.054791148751974106)","(0.0, 0.0, 0.0, 0.0)","(-0.5565521717071533, -0.04433546960353851, 0.8288536071777344, 0.035855796188116074)","(-0.5602904558181763, -0.006357391364872456, 0.8282548785209656, 0.005298651289194822)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.376953,"(0.20882648229599, 0.3562096059322357, 1.656590223312378)","(0.2564052939414978, 0.22603967785835266, 1.6418131589889526)","(0.25194546580314636, 0.14953762292861938, 1.641801118850708)","(0.2368287444114685, -0.08706323802471161, 1.6316258907318115)","(0.21455521881580353, -0.4134168326854706, 1.6053639650344849)","(0.3786390721797943, 0.10921496897935867, 1.559212327003479)","(0.07465767860412598, 0.09460749477148056, 1.6989071369171143)","(0.2806498110294342, -0.4001249670982361, 1.5402488708496094)","(0.13905605673789978, -0.40792328119277954, 1.5979628562927246)","(0.41843873262405396, -0.16127173602581024, 1.5010298490524292)","(0.40258678793907166, -0.3964424729347229, 1.4326874017715454)","(0.4060842990875244, -0.4500679671764374, 1.4403530359268188)","(0.3945125639438629, -0.5064816474914551, 1.430637001991272)","(0.4188290238380432, -0.44885796308517456, 1.4082947969436646)","(0.04079286381602287, -0.20669212937355042, 1.6547660827636719)","(0.02477898634970188, -0.4432753324508667, 1.5957340002059937)","(0.04191543906927109, -0.47608909010887146, 1.5951933860778809)","(0.049069538712501526, -0.5547159314155579, 1.573724389076233)","(0.012859143316745758, -0.4767983853816986, 1.569818377494812)","(0.3001270592212677, -0.702390193939209, 1.4844565391540527)","(0.33219587802886963, -1.0970836877822876, 1.4536285400390625)","(0.27992552518844604, -1.127367377281189, 1.313104510307312)","(0.13565665483474731, -0.7298151850700378, 1.561230182647705)","(0.1348859816789627, -1.1075255870819092, 1.5550436973571777)","(0.07997316122055054, -1.1407898664474487, 1.4176994562149048)"
2022-12-05 11:48:54.376953,"(0.0, 0.0, 0.0, 0.0)","(0.028401240706443787, 0.9757788777351379, 0.006391130853444338, -0.21681350469589233)","(0.026475053280591965, 0.9755716919898987, 0.027846109122037888, -0.21629519760608673)","(0.025024471804499626, 0.9773076772689819, 0.04619673639535904, -0.20520582795143127)","(0.025504594668745995, 0.9793933629989624, 0.045933403074741364, -0.19500865042209625)","(0.7715502381324768, 0.573413610458374, -0.1830878108739853, -0.20587825775146484)","(0.7847426533699036, -0.595155656337738, -0.1600423902273178, 0.06599241495132446)","(0.6179471611976624, 0.6836996674537659, -0.21733729541301727, -0.32165291905403137)","(-0.6810405254364014, 0.7295291423797607, -0.008387048728764057, 0.0624554343521595)","(0.9770392179489136, 0.05261370912194252, 0.17097687721252441, -0.11572805792093277)","(0.9043151140213013, -0.08695069700479507, 0.40168142318725586, -0.11535084247589111)","(0.9161862730979919, 0.05762156844139099, 0.3931191861629486, 0.05234239250421524)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8345423340797424, -0.007039191201329231, -0.5433480739593506, -0.09089784324169159)","(-0.5371570587158203, -0.08448033034801483, 0.833993673324585, 0.0937008187174797)","(-0.6167120933532715, -0.15713579952716827, 0.7502142786979675, -0.17931289970874786)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8242660760879517, -0.024701658636331558, 0.5579385161399841, -0.09316601604223251)","(0.8264502286911011, 0.011659701354801655, 0.5602092742919922, -0.05486025661230087)","(0.0, 0.0, 0.0, 0.0)","(-0.5560569763183594, -0.04423031210899353, 0.8291857838630676, 0.035987816751003265)","(-0.5602692365646362, -0.0062110708095133305, 0.8282694220542908, 0.00543292285874486)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.415860,"(0.20896399021148682, 0.356185644865036, 1.6567012071609497)","(0.2566467523574829, 0.22600656747817993, 1.6420918703079224)","(0.252165824174881, 0.14951498806476593, 1.6420549154281616)","(0.23697355389595032, -0.08705300837755203, 1.6318055391311646)","(0.21459464728832245, -0.4133753478527069, 1.6054350137710571)","(0.3786656856536865, 0.1092211902141571, 1.559234857559204)","(0.07529035955667496, 0.09459377825260162, 1.6993821859359741)","(0.2806467115879059, -0.4000541567802429, 1.5402469635009766)","(0.13917385041713715, -0.4079245626926422, 1.5981719493865967)","(0.41844648122787476, -0.1612442284822464, 1.5008760690689087)","(0.39954236149787903, -0.39607155323028564, 1.43179190158844)","(0.4068436920642853, -0.4514191746711731, 1.4414056539535522)","(0.39885714650154114, -0.5026917457580566, 1.4253802299499512)","(0.4220583438873291, -0.43627461791038513, 1.409801959991455)","(0.033679328858852386, -0.20560544729232788, 1.6731981039047241)","(0.026408182457089424, -0.43793901801109314, 1.594641923904419)","(0.042577240616083145, -0.4716179072856903, 1.5948351621627808)","(0.049069516360759735, -0.5547476410865784, 1.573724389076233)","(0.018734343349933624, -0.48074519634246826, 1.562941074371338)","(0.30040815472602844, -0.7023482918739319, 1.4845094680786133)","(0.3328261971473694, -1.0969326496124268, 1.4537614583969116)","(0.28046226501464844, -1.1271965503692627, 1.313517689704895)","(0.135672926902771, -0.729782223701477, 1.5613864660263062)","(0.13478811085224152, -1.1075009107589722, 1.5551379919052124)","(0.07971823215484619, -1.1406375169754028, 1.4180740118026733)"
2022-12-05 11:48:54.415860,"(0.0, 0.0, 0.0, 0.0)","(0.028497759252786636, 0.9755703806877136, 0.006607403978705406, -0.21773077547550201)","(0.02657339908182621, 0.9753596782684326, 0.028061367571353912, -0.21720942854881287)","(0.025108452886343002, 0.9771148562431335, 0.046416740864515305, -0.20606228709220886)","(0.02559342049062252, 0.9792202711105347, 0.046151116490364075, -0.19581294059753418)","(0.7713833451271057, 0.5731975436210632, -0.1836330145597458, -0.20661865174770355)","(0.7846841216087341, -0.5949410796165466, -0.16096998751163483, 0.06636807322502136)","(0.6178011894226074, 0.6835676431655884, -0.2174358367919922, -0.32214680314064026)","(-0.6812228560447693, 0.7294078469276428, -0.00765878614038229, 0.06197476014494896)","(0.9775499105453491, 0.05289487540721893, 0.1678498387336731, -0.115865059196949)","(0.9046171307563782, -0.09311733394861221, 0.39989611506462097, -0.1143682450056076)","(0.9130553007125854, 0.09330260753631592, 0.39350342750549316, 0.0527229905128479)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8324559926986694, -0.03356587514281273, -0.5481275320053101, -0.07380116730928421)","(0.9040847420692444, 0.051207102835178375, -0.39506977796554565, -0.15468837320804596)","(0.8884671926498413, 0.20113104581832886, -0.40170249342918396, 0.09384816884994507)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.824722170829773, -0.024187767878174782, 0.5572540163993835, -0.0933612659573555)","(0.8268327116966248, 0.012122354470193386, 0.5596182346343994, -0.05502806603908539)","(0.0, 0.0, 0.0, 0.0)","(-0.5553710460662842, -0.044244397431612015, 0.8296384811401367, 0.03613042086362839)","(-0.5595873594284058, -0.006198839284479618, 0.8287293314933777, 0.005598803050816059)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.454871,"(0.20951712131500244, 0.3561931252479553, 1.6570402383804321)","(0.2573562562465668, 0.22591298818588257, 1.6425220966339111)","(0.2528294026851654, 0.1494469791650772, 1.6424694061279297)","(0.23746855556964874, -0.08703774213790894, 1.6321651935577393)","(0.21482372283935547, -0.41325289011001587, 1.6056643724441528)","(0.378883421421051, 0.10920829325914383, 1.559286117553711)","(0.0765814408659935, 0.09507601708173752, 1.7001560926437378)","(0.2807157635688782, -0.3999089002609253, 1.5403025150299072)","(0.13958695530891418, -0.4078775644302368, 1.5986042022705078)","(0.4185001850128174, -0.16121521592140198, 1.5006849765777588)","(0.41138070821762085, -0.39732757210731506, 1.43482506275177)","(0.40873077511787415, -0.45258092880249023, 1.4426355361938477)","(0.4028547406196594, -0.507193922996521, 1.4326210021972656)","(0.42660146951675415, -0.4477125108242035, 1.413925051689148)","(0.0338091105222702, -0.2055657058954239, 1.67251455783844)","(0.024402763694524765, -0.43881991505622864, 1.5973923206329346)","(0.028586609289050102, -0.4730525314807892, 1.5922431945800781)","(0.04903234913945198, -0.5336507558822632, 1.5721102952957153)","(-0.00920047052204609, -0.4831160604953766, 1.580399990081787)","(0.30046606063842773, -0.7023476362228394, 1.484541893005371)","(0.33284032344818115, -1.0967518091201782, 1.453782320022583)","(0.2802813947200775, -1.1268607378005981, 1.3140445947647095)","(0.13621187210083008, -0.7304270267486572, 1.5616048574447632)","(0.1354784518480301, -1.1074268817901611, 1.555091142654419)","(0.0802576094865799, -1.14033043384552, 1.418497085571289)"
2022-12-05 11:48:54.454871,"(0.0, 0.0, 0.0, 0.0)","(0.02876601368188858, 0.9752138257026672, 0.006820819340646267, -0.2192804217338562)","(0.0268587414175272, 0.9750001430511475, 0.028302837163209915, -0.2187517136335373)","(0.025396162644028664, 0.976760983467102, 0.04674791917204857, -0.20762377977371216)","(0.02588345855474472, 0.9788780808448792, 0.04647988826036453, -0.19740177690982819)","(0.7711048722267151, 0.5727608799934387, -0.18472610414028168, -0.2078905999660492)","(0.7838218808174133, -0.5956631302833557, -0.16215798258781433, 0.06718241423368454)","(0.6175344586372375, 0.6830891370773315, -0.21793369948863983, -0.32333463430404663)","(-0.6815268993377686, 0.729194700717926, -0.006652812473475933, 0.06125292927026749)","(0.9769641757011414, 0.05214894190430641, 0.17107336223125458, -0.11642719805240631)","(0.8736034035682678, -0.07683954387903214, 0.4671498239040375, -0.11262192577123642)","(0.8871322870254517, 0.010863546282052994, 0.4555404484272003, 0.07321954518556595)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8358034491539001, -0.03426724672317505, -0.5425953269004822, -0.07647545635700226)","(-0.5641991496086121, -0.11619013547897339, 0.810712993144989, 0.10451632738113403)","(-0.5827537775039673, -0.09541724622249603, 0.8070093393325806, -0.005437303334474564)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8256285190582275, -0.024060675874352455, 0.5559130907058716, -0.09337737411260605)","(0.8274931311607361, 0.012138957157731056, 0.5586416721343994, -0.05502007156610489)","(0.0, 0.0, 0.0, 0.0)","(-0.5540382266044617, -0.04458780214190483, 0.8305162787437439, 0.0360027439892292)","(-0.5586345791816711, -0.006620928645133972, 0.8293684124946594, 0.0056322840973734856)","(0.0, 0.0, 0.0, 0.0)"
2022-12-05 11:48:54.498920,"(0.20969374477863312, 0.35625043511390686, 1.6569772958755493)","(0.2579505741596222, 0.22595404088497162, 1.6426916122436523)","(0.25343477725982666, 0.14948736131191254, 1.6426416635513306)","(0.23807479441165924, -0.0869910940527916, 1.6323418617248535)","(0.2153395265340805, -0.4131737947463989, 1.605802059173584)","(0.37897437810897827, 0.1092105284333229, 1.5592975616455078)","(0.07645561546087265, 0.09503582864999771, 1.700162649154663)","(0.2811265289783478, -0.39971214532852173, 1.5404484272003174)","(0.1401577740907669, -0.40792983770370483, 1.598681926727295)","(0.4185043275356293, -0.1612868309020996, 1.5005534887313843)","(0.41582340002059937, -0.39770668745040894, 1.4359378814697266)","(0.40999263525009155, -0.45316895842552185, 1.4438529014587402)","(0.40534695982933044, -0.4930536150932312, 1.431492567062378)","(0.42512109875679016, -0.4380596876144409, 1.412182331085205)","(0.03295276314020157, -0.20383745431900024, 1.67350172996521)","(-0.009547210298478603, -0.4239518344402313, 1.57059645652771)","(-0.017643334344029427, -0.46282240748405457, 1.5788722038269043)","(-0.025244291871786118, -0.48359236121177673, 1.5367108583450317)","(-0.017321797087788582, -0.44459107518196106, 1.525999903678894)","(0.3006160855293274, -0.7024034261703491, 1.4845763444900513)","(0.3326248228549957, -1.0966110229492188, 1.453696608543396)","(0.28010886907577515, -1.126571774482727, 1.3141100406646729)","(0.136601060628891, -0.7311453819274902, 1.5620530843734741)","(0.13567374646663666, -1.1074541807174683, 1.5559529066085815)","(0.08051208406686783, -1.1403625011444092, 1.4195696115493774)"
2022-12-05 11:48:54.498920,"(0.0, 0.0, 0.0, 0.0)","(0.028698734939098358, 0.975193440914154, 0.006790436338633299, -0.21938085556030273)","(0.02685682475566864, 0.9749778509140015, 0.02829689159989357, -0.2188519835472107)","(0.025516631081700325, 0.9767354130744934, 0.04684067517518997, -0.20770850777626038)","(0.026005448773503304, 0.9788556694984436, 0.04657105728983879, -0.19747498631477356)","(0.7711730003356934, 0.5720755457878113, -0.1854836791753769, -0.20884832739830017)","(0.78378826379776, -0.5959632396697998, -0.16152681410312653, 0.06642894446849823)","(0.6169906854629517, 0.6833401322364807, -0.21792413294315338, -0.32384830713272095)","(-0.6821402907371521, 0.728594958782196, -0.006940796971321106, 0.0615292526781559)","(0.9766467213630676, 0.05172635242342949, 0.1728123277425766, -0.1167106032371521)","(0.8839740753173828, -0.06506356596946716, 0.44818711280822754, -0.11612465232610703)","(0.8956416249275208, -0.01584072783589363, 0.4360639452934265, 0.08615875244140625)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-0.6618177890777588, 0.01483449712395668, 0.7448937296867371, 0.08312926441431046)","(0.9562878608703613, -0.047826532274484634, -0.17800380289554596, -0.2270260602235794)","(0.9710443019866943, -0.11882081627845764, -0.1904456913471222, 0.08176201581954956)","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(0.8256713151931763, -0.024488085880875587, 0.5558578968048096, -0.0932159274816513)","(0.8274700045585632, 0.011674925684928894, 0.558695912361145, -0.054917581379413605)","(0.0, 0.0, 0.0, 0.0)","(-0.5539541244506836, -0.04387577995657921, 0.8306172490119934, 0.0358431339263916)","(-0.5586536526679993, -0.006033468060195446, 0.8293605446815491, 0.00554954307153821)","(0.0, 0.0, 0.0, 0.0)"
